tau,phi_data,full,no_linear,no_cubic,no_memory,no_field,no_noise,with_Tlog
0.0,0.6028238917084621,0.6028238917084621,0.6028238917084621,0.6028238917084621,0.6028238917084621,0.6028238917084621,0.6028238917084621,0.6028238917084621
0.001001001001001001,0.597337055164298,0.5915971219367138,0.6028848959095499,0.5915971221559972,0.5915971219367138,0.5915971219367138,0.5915361175163425,0.6054264618345759
0.002002002002002002,0.5918502186201341,0.5803113620686482,0.6026766906639255,0.5803113624910844,0.5803113620686482,0.5803113620686482,0.5804597049719231,0.6077110898319862
0.003003003003003003,0.58636338207597,0.5695953716358735,0.6028269309244435,0.5695953722460216,0.5695953716358735,0.5695953716358735,0.5695906963639381,0.610311384065407
0.004004004004004004,0.5808765455318061,0.5591180970614116,0.6030152319496795,0.5591180978451187,0.5591180970614116,0.5591180970614116,0.558925208088623,0.6129010489973082
0.005005005005005005,0.5753897089876421,0.5482581087863737,0.602624634094821,0.5482581097303686,0.5482581087863737,0.5482581087863737,0.5484594292620625,0.6148633240147542
0.006006006006006006,0.5699028724434781,0.5377313729764198,0.6023639372777845,0.5377313740677028,0.5377313729764198,0.5377313729764198,0.5381896203585215,0.6169187568042528
0.007007007007007007,0.5644160358993141,0.5276880387705073,0.6023895307333104,0.5276880399969995,0.5276880387705073,0.5276880387705073,0.528112111874274,0.6192219922372632
0.008008008008008008,0.5589291993551502,0.5177438587788693,0.6023262186842016,0.51774386012948,0.5177438587788693,0.5177438587788693,0.5182233030164513,0.621393194474604
0.009009009009009009,0.5534423628109861,0.5080458300952614,0.6023228548703647,0.5080458315595068,0.5080458300952614,0.5080458300952614,0.5085196604164409,0.6235836895551604
0.01001001001001001,0.5479555262668222,0.4983619793729766,0.6021520750865478,0.4983619809410675,0.4983619793729766,0.4983619793729766,0.498997716867378,0.6255657520185255
0.011011011011011011,0.5424686897226582,0.48920629231751034,0.6023281305186198,0.48920629398013843,0.48920629231751034,0.48920629231751034,0.489654070085276,0.6278575359156184
0.012012012012012012,0.5369818531784942,0.4802017023889957,0.6024838444010638,0.48020170413768676,0.4802017023889957,0.4802017023889957,0.48048538149335596,0.6300860650001974
0.013013013013013013,0.5314950166343302,0.47122322712641684,0.6024970635410224,0.47122322895320634,0.47122322712641684,0.47122322712641684,0.47148837502913843,0.6321303705149528
0.014014014014014014,0.5260081800901663,0.46262532683563595,0.6027227372374043,0.4626253287329596,0.46262532683563595,0.46262532683563595,0.4626598359738727,0.6343488513135868
0.015015015015015015,0.5205213435460022,0.45405634230727926,0.6028163324821456,0.45405634426818703,0.45405634230727926,0.45405634230727926,0.45399660980388523,0.6363937129857252
0.016016016016016016,0.5150345070018383,0.44538218456281237,0.6026443017397707,0.44538218658070766,0.44538218456281237,0.44538218456281237,0.4454956010634355,0.6381346589843049
0.017017017017017015,0.5095476704576742,0.4371163034434406,0.6027181255014804,0.437116305511988,0.4371163034434406,0.4371163034434406,0.43715377225867846,0.6400888605694509
0.018018018018018018,0.5040608339135103,0.42873940706560465,0.6025261567936578,0.4287394091790226,0.42873940706560465,0.42873940706560465,0.42896814277233697,0.6417406775932608
0.01901901901901902,0.49857399736934627,0.42088720105515315,0.6027020225008868,0.42088720320788636,0.42088720105515315,0.42088720105515315,0.42093578779869684,0.6437293990394324
0.02002002002002002,0.4930871608251823,0.4129961651560905,0.6026920271043616,0.4129961673431473,0.4129961651560905,0.4129961651560905,0.41305383729854395,0.6454950209116106
0.02102102102102102,0.4876003242810183,0.40522587325003034,0.6026550174030308,0.40522587546664846,0.40522587325003034,0.40522587325003034,0.40531947497367027,0.6472005675100608
0.022022022022022022,0.4821134877368543,0.39750176598209636,0.6025186949528197,0.3975017682238166,0.39750176598209636,0.39750176598209636,0.39772993726058187,0.6487748652899387
0.023023023023023025,0.4766266511926903,0.39030336655348064,0.6027634477546248,0.3903033688160963,0.39030336655348064,0.39030336655348064,0.3902825123430497,0.6507007598638023
